date,tag,asset,downloads
"2026-07-17","v0.1.26","TrueforceForAll-Setup-0.1.26.exe",27
"2026-07-17","v0.2.0","TrueforceForAll-Setup-0.2.0.exe",25
"2026-07-17","v0.1.25","TrueforceForAll-Setup-0.1.25.exe",279
"2026-07-17","v0.1.24","TrueforceForAll-Setup-0.1.24.exe",257
"2026-07-17","v0.1.23","TrueforceForAll-Setup-0.1.23.exe",773
"2026-07-17","v0.1.22","TrueforceForAll-Setup-0.1.22.exe",218
"2026-07-17","v0.1.21","TrueforceForAll-Setup-0.1.21.exe",23
"2026-07-17","v0.1.20","TrueforceForAll-Setup-0.1.20.exe",105
"2026-07-17","v0.1.19","TrueforceForAll-Setup-0.1.19.exe",273
"2026-07-17","v0.1.18","TrueforceForAll-Setup-0.1.18.exe",289
"2026-07-17","v0.1.17","TrueforceForAll-Setup-0.1.17.exe",3
"2026-07-17","v0.1.16","TrueforceForAll-Setup-0.1.16.exe",12
"2026-07-17","v0.1.15","TrueforceForAll-Setup-0.1.15.exe",9
"2026-07-17","v0.1.14","TrueforceForAll-Setup-0.1.14.exe",35
"2026-07-17","v0.1.13","TrueforceForAll-Setup-0.1.13.exe",9
"2026-07-17","v0.1.12","TrueforceForAll-Setup-0.1.12.exe",8
"2026-07-17","v0.1.11","TrueforceForAll-Setup-0.1.11.exe",12
"2026-07-17","v0.1.10","TrueforceForAll-Setup-0.1.10.exe",8
"2026-07-17","v0.1.9","TrueforceForAll-Setup-0.1.9.exe",7
"2026-07-17","v0.1.8","TrueforceForAll-Setup-0.1.8.exe",2
"2026-07-17","v0.1.7","TrueforceForAll-Setup-0.1.7.exe",1
"2026-07-17","v0.1.6","TrueforceForAll-Setup-0.1.6.exe",2
"2026-07-17","v0.1.5","TrueforceForAll-Setup-0.1.5.exe",3
"2026-07-17","v0.1.3","TrueforceForAll-Setup-0.1.3.exe",4
"2026-07-17","v0.1.2","TrueforceForAll-Setup-0.1.2.exe",2
"2026-07-17","v0.1.1","TrueforceForAll-Setup-0.1.1.exe",1
"2026-07-17","v0.1.0","TrueforceForAll-Setup.exe",2
"2026-07-18","v0.2.3","TrueforceForAll-Setup.exe",31
"2026-07-18","v0.2.2","TrueforceForAll-Setup.exe",2
"2026-07-18","v0.2.1","TrueforceForAll-Setup-0.2.1.exe",2
"2026-07-18","v0.1.27","TrueforceForAll-Setup.exe",94
"2026-07-18","v0.1.26","TrueforceForAll-Setup-0.1.26.exe",28
"2026-07-18","v0.2.0","TrueforceForAll-Setup-0.2.0.exe",27
"2026-07-18","v0.1.25","TrueforceForAll-Setup-0.1.25.exe",279
"2026-07-18","v0.1.24","TrueforceForAll-Setup-0.1.24.exe",257
"2026-07-18","v0.1.23","TrueforceForAll-Setup-0.1.23.exe",773
"2026-07-18","v0.1.22","TrueforceForAll-Setup-0.1.22.exe",218
"2026-07-18","v0.1.21","TrueforceForAll-Setup-0.1.21.exe",23
"2026-07-18","v0.1.20","TrueforceForAll-Setup-0.1.20.exe",105
"2026-07-18","v0.1.19","TrueforceForAll-Setup-0.1.19.exe",273
"2026-07-18","v0.1.18","TrueforceForAll-Setup-0.1.18.exe",289
"2026-07-18","v0.1.17","TrueforceForAll-Setup-0.1.17.exe",3
"2026-07-18","v0.1.16","TrueforceForAll-Setup-0.1.16.exe",12
"2026-07-18","v0.1.15","TrueforceForAll-Setup-0.1.15.exe",9
"2026-07-18","v0.1.14","TrueforceForAll-Setup-0.1.14.exe",35
"2026-07-18","v0.1.13","TrueforceForAll-Setup-0.1.13.exe",9
"2026-07-18","v0.1.12","TrueforceForAll-Setup-0.1.12.exe",8
"2026-07-18","v0.1.11","TrueforceForAll-Setup-0.1.11.exe",12
"2026-07-18","v0.1.10","TrueforceForAll-Setup-0.1.10.exe",8
"2026-07-18","v0.1.9","TrueforceForAll-Setup-0.1.9.exe",7
"2026-07-18","v0.1.8","TrueforceForAll-Setup-0.1.8.exe",2
"2026-07-18","v0.1.7","TrueforceForAll-Setup-0.1.7.exe",1
"2026-07-18","v0.1.6","TrueforceForAll-Setup-0.1.6.exe",2
"2026-07-18","v0.1.5","TrueforceForAll-Setup-0.1.5.exe",3
"2026-07-18","v0.1.3","TrueforceForAll-Setup-0.1.3.exe",4
"2026-07-18","v0.1.2","TrueforceForAll-Setup-0.1.2.exe",2
"2026-07-18","v0.1.1","TrueforceForAll-Setup-0.1.1.exe",1
"2026-07-18","v0.1.0","TrueforceForAll-Setup.exe",2
"2026-07-19","v0.2.3","TrueforceForAll-Setup.exe",42
"2026-07-19","v0.2.2","TrueforceForAll-Setup.exe",2
"2026-07-19","v0.2.1","TrueforceForAll-Setup-0.2.1.exe",2
"2026-07-19","v0.1.27","TrueforceForAll-Setup.exe",121
"2026-07-19","v0.1.26","TrueforceForAll-Setup-0.1.26.exe",28
"2026-07-19","v0.2.0","TrueforceForAll-Setup-0.2.0.exe",27
"2026-07-19","v0.1.25","TrueforceForAll-Setup-0.1.25.exe",279
"2026-07-19","v0.1.24","TrueforceForAll-Setup-0.1.24.exe",257
"2026-07-19","v0.1.23","TrueforceForAll-Setup-0.1.23.exe",774
"2026-07-19","v0.1.22","TrueforceForAll-Setup-0.1.22.exe",218
"2026-07-19","v0.1.21","TrueforceForAll-Setup-0.1.21.exe",23
"2026-07-19","v0.1.20","TrueforceForAll-Setup-0.1.20.exe",105
"2026-07-19","v0.1.19","TrueforceForAll-Setup-0.1.19.exe",273
"2026-07-19","v0.1.18","TrueforceForAll-Setup-0.1.18.exe",289
"2026-07-19","v0.1.17","TrueforceForAll-Setup-0.1.17.exe",3
"2026-07-19","v0.1.16","TrueforceForAll-Setup-0.1.16.exe",12
"2026-07-19","v0.1.15","TrueforceForAll-Setup-0.1.15.exe",9
"2026-07-19","v0.1.14","TrueforceForAll-Setup-0.1.14.exe",35
"2026-07-19","v0.1.13","TrueforceForAll-Setup-0.1.13.exe",9
"2026-07-19","v0.1.12","TrueforceForAll-Setup-0.1.12.exe",8
"2026-07-19","v0.1.11","TrueforceForAll-Setup-0.1.11.exe",12
"2026-07-19","v0.1.10","TrueforceForAll-Setup-0.1.10.exe",8
"2026-07-19","v0.1.9","TrueforceForAll-Setup-0.1.9.exe",7
"2026-07-19","v0.1.8","TrueforceForAll-Setup-0.1.8.exe",2
"2026-07-19","v0.1.7","TrueforceForAll-Setup-0.1.7.exe",1
"2026-07-19","v0.1.6","TrueforceForAll-Setup-0.1.6.exe",2
"2026-07-19","v0.1.5","TrueforceForAll-Setup-0.1.5.exe",3
"2026-07-19","v0.1.3","TrueforceForAll-Setup-0.1.3.exe",4
"2026-07-19","v0.1.2","TrueforceForAll-Setup-0.1.2.exe",2
"2026-07-19","v0.1.1","TrueforceForAll-Setup-0.1.1.exe",1
"2026-07-19","v0.1.0","TrueforceForAll-Setup.exe",2
"2026-07-20","v0.2.4","TrueforceForAll-Setup.exe",0
"2026-07-20","v0.2.3","TrueforceForAll-Setup.exe",51
"2026-07-20","v0.2.2","TrueforceForAll-Setup.exe",2
"2026-07-20","v0.2.1","TrueforceForAll-Setup-0.2.1.exe",2
"2026-07-20","v0.1.27","TrueforceForAll-Setup.exe",149
"2026-07-20","v0.1.26","TrueforceForAll-Setup-0.1.26.exe",28
"2026-07-20","v0.2.0","TrueforceForAll-Setup-0.2.0.exe",27
"2026-07-20","v0.1.25","TrueforceForAll-Setup-0.1.25.exe",279
"2026-07-20","v0.1.24","TrueforceForAll-Setup-0.1.24.exe",257
"2026-07-20","v0.1.23","TrueforceForAll-Setup-0.1.23.exe",774
"2026-07-20","v0.1.22","TrueforceForAll-Setup-0.1.22.exe",218
"2026-07-20","v0.1.21","TrueforceForAll-Setup-0.1.21.exe",23
"2026-07-20","v0.1.20","TrueforceForAll-Setup-0.1.20.exe",105
"2026-07-20","v0.1.19","TrueforceForAll-Setup-0.1.19.exe",274
"2026-07-20","v0.1.18","TrueforceForAll-Setup-0.1.18.exe",289
"2026-07-20","v0.1.17","TrueforceForAll-Setup-0.1.17.exe",3
"2026-07-20","v0.1.16","TrueforceForAll-Setup-0.1.16.exe",12
"2026-07-20","v0.1.15","TrueforceForAll-Setup-0.1.15.exe",9
"2026-07-20","v0.1.14","TrueforceForAll-Setup-0.1.14.exe",35
"2026-07-20","v0.1.13","TrueforceForAll-Setup-0.1.13.exe",9
"2026-07-20","v0.1.12","TrueforceForAll-Setup-0.1.12.exe",8
"2026-07-20","v0.1.11","TrueforceForAll-Setup-0.1.11.exe",12
"2026-07-20","v0.1.10","TrueforceForAll-Setup-0.1.10.exe",8
"2026-07-20","v0.1.9","TrueforceForAll-Setup-0.1.9.exe",7
"2026-07-20","v0.1.8","TrueforceForAll-Setup-0.1.8.exe",3
"2026-07-20","v0.1.7","TrueforceForAll-Setup-0.1.7.exe",1
"2026-07-20","v0.1.6","TrueforceForAll-Setup-0.1.6.exe",2
"2026-07-20","v0.1.5","TrueforceForAll-Setup-0.1.5.exe",3
"2026-07-20","v0.1.3","TrueforceForAll-Setup-0.1.3.exe",4
"2026-07-20","v0.1.2","TrueforceForAll-Setup-0.1.2.exe",2
"2026-07-20","v0.1.1","TrueforceForAll-Setup-0.1.1.exe",1
"2026-07-20","v0.1.0","TrueforceForAll-Setup.exe",2
"2026-07-21","v0.2.4","TrueforceForAll-Setup.exe",10
"2026-07-21","v0.2.3","TrueforceForAll-Setup.exe",51
"2026-07-21","v0.2.2","TrueforceForAll-Setup.exe",2
"2026-07-21","v0.2.1","TrueforceForAll-Setup-0.2.1.exe",2
"2026-07-21","v0.1.27","TrueforceForAll-Setup.exe",159
"2026-07-21","v0.1.26","TrueforceForAll-Setup-0.1.26.exe",28
"2026-07-21","v0.2.0","TrueforceForAll-Setup-0.2.0.exe",27
"2026-07-21","v0.1.25","TrueforceForAll-Setup-0.1.25.exe",279
"2026-07-21","v0.1.24","TrueforceForAll-Setup-0.1.24.exe",257
"2026-07-21","v0.1.23","TrueforceForAll-Setup-0.1.23.exe",774
"2026-07-21","v0.1.22","TrueforceForAll-Setup-0.1.22.exe",218
"2026-07-21","v0.1.21","TrueforceForAll-Setup-0.1.21.exe",23
"2026-07-21","v0.1.20","TrueforceForAll-Setup-0.1.20.exe",105
"2026-07-21","v0.1.19","TrueforceForAll-Setup-0.1.19.exe",274
"2026-07-21","v0.1.18","TrueforceForAll-Setup-0.1.18.exe",289
"2026-07-21","v0.1.17","TrueforceForAll-Setup-0.1.17.exe",3
"2026-07-21","v0.1.16","TrueforceForAll-Setup-0.1.16.exe",12
"2026-07-21","v0.1.15","TrueforceForAll-Setup-0.1.15.exe",9
"2026-07-21","v0.1.14","TrueforceForAll-Setup-0.1.14.exe",35
"2026-07-21","v0.1.13","TrueforceForAll-Setup-0.1.13.exe",9
"2026-07-21","v0.1.12","TrueforceForAll-Setup-0.1.12.exe",8
"2026-07-21","v0.1.11","TrueforceForAll-Setup-0.1.11.exe",12
"2026-07-21","v0.1.10","TrueforceForAll-Setup-0.1.10.exe",8
"2026-07-21","v0.1.9","TrueforceForAll-Setup-0.1.9.exe",7
"2026-07-21","v0.1.8","TrueforceForAll-Setup-0.1.8.exe",3
"2026-07-21","v0.1.7","TrueforceForAll-Setup-0.1.7.exe",2
"2026-07-21","v0.1.6","TrueforceForAll-Setup-0.1.6.exe",2
"2026-07-21","v0.1.5","TrueforceForAll-Setup-0.1.5.exe",3
"2026-07-21","v0.1.3","TrueforceForAll-Setup-0.1.3.exe",4
"2026-07-21","v0.1.2","TrueforceForAll-Setup-0.1.2.exe",2
"2026-07-21","v0.1.1","TrueforceForAll-Setup-0.1.1.exe",1
"2026-07-21","v0.1.0","TrueforceForAll-Setup.exe",2
"2026-07-22","v0.2.4","TrueforceForAll-Setup.exe",19
"2026-07-22","v0.2.3","TrueforceForAll-Setup.exe",51
"2026-07-22","v0.2.2","TrueforceForAll-Setup.exe",2
"2026-07-22","v0.2.1","TrueforceForAll-Setup-0.2.1.exe",2
"2026-07-22","v0.1.27","TrueforceForAll-Setup.exe",172
"2026-07-22","v0.1.26","TrueforceForAll-Setup-0.1.26.exe",28
"2026-07-22","v0.2.0","TrueforceForAll-Setup-0.2.0.exe",27
"2026-07-22","v0.1.25","TrueforceForAll-Setup-0.1.25.exe",279
"2026-07-22","v0.1.24","TrueforceForAll-Setup-0.1.24.exe",257
"2026-07-22","v0.1.23","TrueforceForAll-Setup-0.1.23.exe",774
"2026-07-22","v0.1.22","TrueforceForAll-Setup-0.1.22.exe",218
"2026-07-22","v0.1.21","TrueforceForAll-Setup-0.1.21.exe",23
"2026-07-22","v0.1.20","TrueforceForAll-Setup-0.1.20.exe",105
"2026-07-22","v0.1.19","TrueforceForAll-Setup-0.1.19.exe",274
"2026-07-22","v0.1.18","TrueforceForAll-Setup-0.1.18.exe",289
"2026-07-22","v0.1.17","TrueforceForAll-Setup-0.1.17.exe",3
"2026-07-22","v0.1.16","TrueforceForAll-Setup-0.1.16.exe",12
"2026-07-22","v0.1.15","TrueforceForAll-Setup-0.1.15.exe",9
"2026-07-22","v0.1.14","TrueforceForAll-Setup-0.1.14.exe",35
"2026-07-22","v0.1.13","TrueforceForAll-Setup-0.1.13.exe",9
"2026-07-22","v0.1.12","TrueforceForAll-Setup-0.1.12.exe",8
"2026-07-22","v0.1.11","TrueforceForAll-Setup-0.1.11.exe",12
"2026-07-22","v0.1.10","TrueforceForAll-Setup-0.1.10.exe",8
"2026-07-22","v0.1.9","TrueforceForAll-Setup-0.1.9.exe",7
"2026-07-22","v0.1.8","TrueforceForAll-Setup-0.1.8.exe",3
"2026-07-22","v0.1.7","TrueforceForAll-Setup-0.1.7.exe",2
"2026-07-22","v0.1.6","TrueforceForAll-Setup-0.1.6.exe",2
"2026-07-22","v0.1.5","TrueforceForAll-Setup-0.1.5.exe",3
"2026-07-22","v0.1.3","TrueforceForAll-Setup-0.1.3.exe",4
"2026-07-22","v0.1.2","TrueforceForAll-Setup-0.1.2.exe",2
"2026-07-22","v0.1.1","TrueforceForAll-Setup-0.1.1.exe",1
"2026-07-22","v0.1.0","TrueforceForAll-Setup.exe",2
"2026-07-23","v0.2.4","TrueforceForAll-Setup.exe",34
"2026-07-23","v0.2.3","TrueforceForAll-Setup.exe",51
"2026-07-23","v0.2.2","TrueforceForAll-Setup.exe",2
"2026-07-23","v0.2.1","TrueforceForAll-Setup-0.2.1.exe",2
"2026-07-23","v0.1.27","TrueforceForAll-Setup.exe",183
"2026-07-23","v0.1.26","TrueforceForAll-Setup-0.1.26.exe",28
"2026-07-23","v0.2.0","TrueforceForAll-Setup-0.2.0.exe",27
"2026-07-23","v0.1.25","TrueforceForAll-Setup-0.1.25.exe",279
"2026-07-23","v0.1.24","TrueforceForAll-Setup-0.1.24.exe",257
"2026-07-23","v0.1.23","TrueforceForAll-Setup-0.1.23.exe",776
"2026-07-23","v0.1.22","TrueforceForAll-Setup-0.1.22.exe",218
"2026-07-23","v0.1.21","TrueforceForAll-Setup-0.1.21.exe",23
"2026-07-23","v0.1.20","TrueforceForAll-Setup-0.1.20.exe",105
"2026-07-23","v0.1.19","TrueforceForAll-Setup-0.1.19.exe",274
"2026-07-23","v0.1.18","TrueforceForAll-Setup-0.1.18.exe",289
"2026-07-23","v0.1.17","TrueforceForAll-Setup-0.1.17.exe",3
"2026-07-23","v0.1.16","TrueforceForAll-Setup-0.1.16.exe",12
"2026-07-23","v0.1.15","TrueforceForAll-Setup-0.1.15.exe",9
"2026-07-23","v0.1.14","TrueforceForAll-Setup-0.1.14.exe",35
"2026-07-23","v0.1.13","TrueforceForAll-Setup-0.1.13.exe",9
"2026-07-23","v0.1.12","TrueforceForAll-Setup-0.1.12.exe",8
"2026-07-23","v0.1.11","TrueforceForAll-Setup-0.1.11.exe",12
"2026-07-23","v0.1.10","TrueforceForAll-Setup-0.1.10.exe",8
"2026-07-23","v0.1.9","TrueforceForAll-Setup-0.1.9.exe",7
"2026-07-23","v0.1.8","TrueforceForAll-Setup-0.1.8.exe",3
"2026-07-23","v0.1.7","TrueforceForAll-Setup-0.1.7.exe",2
"2026-07-23","v0.1.6","TrueforceForAll-Setup-0.1.6.exe",2
"2026-07-23","v0.1.5","TrueforceForAll-Setup-0.1.5.exe",3
"2026-07-23","v0.1.3","TrueforceForAll-Setup-0.1.3.exe",4
"2026-07-23","v0.1.2","TrueforceForAll-Setup-0.1.2.exe",2
"2026-07-23","v0.1.1","TrueforceForAll-Setup-0.1.1.exe",1
"2026-07-23","v0.1.0","TrueforceForAll-Setup.exe",2
"2026-07-24","v0.2.4","TrueforceForAll-Setup.exe",42
"2026-07-24","v0.2.3","TrueforceForAll-Setup.exe",51
"2026-07-24","v0.2.2","TrueforceForAll-Setup.exe",2
"2026-07-24","v0.2.1","TrueforceForAll-Setup-0.2.1.exe",2
"2026-07-24","v0.1.27","TrueforceForAll-Setup.exe",193
"2026-07-24","v0.1.26","TrueforceForAll-Setup-0.1.26.exe",28
"2026-07-24","v0.2.0","TrueforceForAll-Setup-0.2.0.exe",27
"2026-07-24","v0.1.25","TrueforceForAll-Setup-0.1.25.exe",279
"2026-07-24","v0.1.24","TrueforceForAll-Setup-0.1.24.exe",257
"2026-07-24","v0.1.23","TrueforceForAll-Setup-0.1.23.exe",776
"2026-07-24","v0.1.22","TrueforceForAll-Setup-0.1.22.exe",218
"2026-07-24","v0.1.21","TrueforceForAll-Setup-0.1.21.exe",23
"2026-07-24","v0.1.20","TrueforceForAll-Setup-0.1.20.exe",105
"2026-07-24","v0.1.19","TrueforceForAll-Setup-0.1.19.exe",274
"2026-07-24","v0.1.18","TrueforceForAll-Setup-0.1.18.exe",289
"2026-07-24","v0.1.17","TrueforceForAll-Setup-0.1.17.exe",3
"2026-07-24","v0.1.16","TrueforceForAll-Setup-0.1.16.exe",12
"2026-07-24","v0.1.15","TrueforceForAll-Setup-0.1.15.exe",9
"2026-07-24","v0.1.14","TrueforceForAll-Setup-0.1.14.exe",35
"2026-07-24","v0.1.13","TrueforceForAll-Setup-0.1.13.exe",10
"2026-07-24","v0.1.12","TrueforceForAll-Setup-0.1.12.exe",8
"2026-07-24","v0.1.11","TrueforceForAll-Setup-0.1.11.exe",12
"2026-07-24","v0.1.10","TrueforceForAll-Setup-0.1.10.exe",8
"2026-07-24","v0.1.9","TrueforceForAll-Setup-0.1.9.exe",7
"2026-07-24","v0.1.8","TrueforceForAll-Setup-0.1.8.exe",3
"2026-07-24","v0.1.7","TrueforceForAll-Setup-0.1.7.exe",2
"2026-07-24","v0.1.6","TrueforceForAll-Setup-0.1.6.exe",2
"2026-07-24","v0.1.5","TrueforceForAll-Setup-0.1.5.exe",4
"2026-07-24","v0.1.3","TrueforceForAll-Setup-0.1.3.exe",4
"2026-07-24","v0.1.2","TrueforceForAll-Setup-0.1.2.exe",2
"2026-07-24","v0.1.1","TrueforceForAll-Setup-0.1.1.exe",1
"2026-07-24","v0.1.0","TrueforceForAll-Setup.exe",2
"2026-07-25","v0.2.4","TrueforceForAll-Setup.exe",51
"2026-07-25","v0.2.3","TrueforceForAll-Setup.exe",51
"2026-07-25","v0.2.2","TrueforceForAll-Setup.exe",2
"2026-07-25","v0.2.1","TrueforceForAll-Setup-0.2.1.exe",2
"2026-07-25","v0.1.27","TrueforceForAll-Setup.exe",207
"2026-07-25","v0.1.26","TrueforceForAll-Setup-0.1.26.exe",28
"2026-07-25","v0.2.0","TrueforceForAll-Setup-0.2.0.exe",27
"2026-07-25","v0.1.25","TrueforceForAll-Setup-0.1.25.exe",279
"2026-07-25","v0.1.24","TrueforceForAll-Setup-0.1.24.exe",257
"2026-07-25","v0.1.23","TrueforceForAll-Setup-0.1.23.exe",776
"2026-07-25","v0.1.22","TrueforceForAll-Setup-0.1.22.exe",218
"2026-07-25","v0.1.21","TrueforceForAll-Setup-0.1.21.exe",23
"2026-07-25","v0.1.20","TrueforceForAll-Setup-0.1.20.exe",105
"2026-07-25","v0.1.19","TrueforceForAll-Setup-0.1.19.exe",274
"2026-07-25","v0.1.18","TrueforceForAll-Setup-0.1.18.exe",289
"2026-07-25","v0.1.17","TrueforceForAll-Setup-0.1.17.exe",4
"2026-07-25","v0.1.16","TrueforceForAll-Setup-0.1.16.exe",12
"2026-07-25","v0.1.15","TrueforceForAll-Setup-0.1.15.exe",9
"2026-07-25","v0.1.14","TrueforceForAll-Setup-0.1.14.exe",35
"2026-07-25","v0.1.13","TrueforceForAll-Setup-0.1.13.exe",10
"2026-07-25","v0.1.12","TrueforceForAll-Setup-0.1.12.exe",8
"2026-07-25","v0.1.11","TrueforceForAll-Setup-0.1.11.exe",12
"2026-07-25","v0.1.10","TrueforceForAll-Setup-0.1.10.exe",8
"2026-07-25","v0.1.9","TrueforceForAll-Setup-0.1.9.exe",7
"2026-07-25","v0.1.8","TrueforceForAll-Setup-0.1.8.exe",3
"2026-07-25","v0.1.7","TrueforceForAll-Setup-0.1.7.exe",2
"2026-07-25","v0.1.6","TrueforceForAll-Setup-0.1.6.exe",2
"2026-07-25","v0.1.5","TrueforceForAll-Setup-0.1.5.exe",4
"2026-07-25","v0.1.3","TrueforceForAll-Setup-0.1.3.exe",4
"2026-07-25","v0.1.2","TrueforceForAll-Setup-0.1.2.exe",2
"2026-07-25","v0.1.1","TrueforceForAll-Setup-0.1.1.exe",1
"2026-07-25","v0.1.0","TrueforceForAll-Setup.exe",2
"2026-07-26","v0.2.4","TrueforceForAll-Setup.exe",57
"2026-07-26","v0.2.3","TrueforceForAll-Setup.exe",51
"2026-07-26","v0.2.2","TrueforceForAll-Setup.exe",2
"2026-07-26","v0.2.1","TrueforceForAll-Setup-0.2.1.exe",2
"2026-07-26","v0.1.27","TrueforceForAll-Setup.exe",215
"2026-07-26","v0.1.26","TrueforceForAll-Setup-0.1.26.exe",28
"2026-07-26","v0.2.0","TrueforceForAll-Setup-0.2.0.exe",27
"2026-07-26","v0.1.25","TrueforceForAll-Setup-0.1.25.exe",279
"2026-07-26","v0.1.24","TrueforceForAll-Setup-0.1.24.exe",257
"2026-07-26","v0.1.23","TrueforceForAll-Setup-0.1.23.exe",776
"2026-07-26","v0.1.22","TrueforceForAll-Setup-0.1.22.exe",218
"2026-07-26","v0.1.21","TrueforceForAll-Setup-0.1.21.exe",23
"2026-07-26","v0.1.20","TrueforceForAll-Setup-0.1.20.exe",105
"2026-07-26","v0.1.19","TrueforceForAll-Setup-0.1.19.exe",274
"2026-07-26","v0.1.18","TrueforceForAll-Setup-0.1.18.exe",289
"2026-07-26","v0.1.17","TrueforceForAll-Setup-0.1.17.exe",4
"2026-07-26","v0.1.16","TrueforceForAll-Setup-0.1.16.exe",12
"2026-07-26","v0.1.15","TrueforceForAll-Setup-0.1.15.exe",9
"2026-07-26","v0.1.14","TrueforceForAll-Setup-0.1.14.exe",35
"2026-07-26","v0.1.13","TrueforceForAll-Setup-0.1.13.exe",10
"2026-07-26","v0.1.12","TrueforceForAll-Setup-0.1.12.exe",8
"2026-07-26","v0.1.11","TrueforceForAll-Setup-0.1.11.exe",12
"2026-07-26","v0.1.10","TrueforceForAll-Setup-0.1.10.exe",8
"2026-07-26","v0.1.9","TrueforceForAll-Setup-0.1.9.exe",7
"2026-07-26","v0.1.8","TrueforceForAll-Setup-0.1.8.exe",3
"2026-07-26","v0.1.7","TrueforceForAll-Setup-0.1.7.exe",2
"2026-07-26","v0.1.6","TrueforceForAll-Setup-0.1.6.exe",2
"2026-07-26","v0.1.5","TrueforceForAll-Setup-0.1.5.exe",4
"2026-07-26","v0.1.3","TrueforceForAll-Setup-0.1.3.exe",4
"2026-07-26","v0.1.2","TrueforceForAll-Setup-0.1.2.exe",2
"2026-07-26","v0.1.1","TrueforceForAll-Setup-0.1.1.exe",1
"2026-07-26","v0.1.0","TrueforceForAll-Setup.exe",3
"2026-07-27","v0.2.4","TrueforceForAll-Setup.exe",64
"2026-07-27","v0.2.3","TrueforceForAll-Setup.exe",51
"2026-07-27","v0.2.2","TrueforceForAll-Setup.exe",2
"2026-07-27","v0.2.1","TrueforceForAll-Setup-0.2.1.exe",2
"2026-07-27","v0.1.27","TrueforceForAll-Setup.exe",225
"2026-07-27","v0.1.26","TrueforceForAll-Setup-0.1.26.exe",28
"2026-07-27","v0.2.0","TrueforceForAll-Setup-0.2.0.exe",27
"2026-07-27","v0.1.25","TrueforceForAll-Setup-0.1.25.exe",279
"2026-07-27","v0.1.24","TrueforceForAll-Setup-0.1.24.exe",257
"2026-07-27","v0.1.23","TrueforceForAll-Setup-0.1.23.exe",776
"2026-07-27","v0.1.22","TrueforceForAll-Setup-0.1.22.exe",218
"2026-07-27","v0.1.21","TrueforceForAll-Setup-0.1.21.exe",23
"2026-07-27","v0.1.20","TrueforceForAll-Setup-0.1.20.exe",105
"2026-07-27","v0.1.19","TrueforceForAll-Setup-0.1.19.exe",274
"2026-07-27","v0.1.18","TrueforceForAll-Setup-0.1.18.exe",289
"2026-07-27","v0.1.17","TrueforceForAll-Setup-0.1.17.exe",4
"2026-07-27","v0.1.16","TrueforceForAll-Setup-0.1.16.exe",12
"2026-07-27","v0.1.15","TrueforceForAll-Setup-0.1.15.exe",9
"2026-07-27","v0.1.14","TrueforceForAll-Setup-0.1.14.exe",35
"2026-07-27","v0.1.13","TrueforceForAll-Setup-0.1.13.exe",10
"2026-07-27","v0.1.12","TrueforceForAll-Setup-0.1.12.exe",8
"2026-07-27","v0.1.11","TrueforceForAll-Setup-0.1.11.exe",12
"2026-07-27","v0.1.10","TrueforceForAll-Setup-0.1.10.exe",8
"2026-07-27","v0.1.9","TrueforceForAll-Setup-0.1.9.exe",7
"2026-07-27","v0.1.8","TrueforceForAll-Setup-0.1.8.exe",3
"2026-07-27","v0.1.7","TrueforceForAll-Setup-0.1.7.exe",2
"2026-07-27","v0.1.6","TrueforceForAll-Setup-0.1.6.exe",2
"2026-07-27","v0.1.5","TrueforceForAll-Setup-0.1.5.exe",4
"2026-07-27","v0.1.3","TrueforceForAll-Setup-0.1.3.exe",4
"2026-07-27","v0.1.2","TrueforceForAll-Setup-0.1.2.exe",2
"2026-07-27","v0.1.1","TrueforceForAll-Setup-0.1.1.exe",1
"2026-07-27","v0.1.0","TrueforceForAll-Setup.exe",3
"2026-07-28","v0.2.4","TrueforceForAll-Setup.exe",76
"2026-07-28","v0.2.3","TrueforceForAll-Setup.exe",51
"2026-07-28","v0.2.2","TrueforceForAll-Setup.exe",2
"2026-07-28","v0.2.1","TrueforceForAll-Setup-0.2.1.exe",2
"2026-07-28","v0.1.27","TrueforceForAll-Setup.exe",245
"2026-07-28","v0.1.26","TrueforceForAll-Setup-0.1.26.exe",28
"2026-07-28","v0.2.0","TrueforceForAll-Setup-0.2.0.exe",27
"2026-07-28","v0.1.25","TrueforceForAll-Setup-0.1.25.exe",279
"2026-07-28","v0.1.24","TrueforceForAll-Setup-0.1.24.exe",257
"2026-07-28","v0.1.23","TrueforceForAll-Setup-0.1.23.exe",776
"2026-07-28","v0.1.22","TrueforceForAll-Setup-0.1.22.exe",218
"2026-07-28","v0.1.21","TrueforceForAll-Setup-0.1.21.exe",23
"2026-07-28","v0.1.20","TrueforceForAll-Setup-0.1.20.exe",105
"2026-07-28","v0.1.19","TrueforceForAll-Setup-0.1.19.exe",274
"2026-07-28","v0.1.18","TrueforceForAll-Setup-0.1.18.exe",289
"2026-07-28","v0.1.17","TrueforceForAll-Setup-0.1.17.exe",4
"2026-07-28","v0.1.16","TrueforceForAll-Setup-0.1.16.exe",12
"2026-07-28","v0.1.15","TrueforceForAll-Setup-0.1.15.exe",9
"2026-07-28","v0.1.14","TrueforceForAll-Setup-0.1.14.exe",35
"2026-07-28","v0.1.13","TrueforceForAll-Setup-0.1.13.exe",10
"2026-07-28","v0.1.12","TrueforceForAll-Setup-0.1.12.exe",8
